first_cate_name,K歌,主题乐园,丽人,交通设施,亲子,人文古迹,人文街区,休闲娱乐,休闲食品,公园,公园景点售票处,其他,其他旅游,养车/用车,农林牧渔基地,动物园类,医疗健康,医药健康,商务住宅,地名,地标建筑,境外医疗医美,大型百货商场,宠物,宠物生活,室内设施,家居,展览馆,度假景区,影视基地,政府机构及社会团体,教育培训,数码家电,数码家电/办公,旅游,旅游项目/观光项目,日用百货,景区设施,景点,服饰鞋帽,植物园,母婴玩具,水上项目/水上体验,水果,温泉景区,游玩,滑雪景区,特色体验,现代建筑,甜点,生活服务,生鲜果蔬,电影演出赛事,纪念地,结婚,美妆个护,美妆日化,美食,自然景观,购物,超市便利,运动健身,通行设施,酒店,酒水茶饮,非标住宿,食品保健,食材,餐饮,饮品,鲜花绿植
K歌,0.0,1.2290333333333334,1.8489,0.0,1.0565,2.988008333333333,0.9847666666666667,1.0543333333333333,1.5073666666666667,1.8096416666666668,0.0,0.0,1.4099333333333335,5.566166666666668,0.0,0.4857166666666667,3.2744916666666666,1.1916416666666667,0.0,3.9968333333333335,0.0,0.0,0.0,1.6911999999999998,0.0,0.0,14.300041666666667,2.5617,0.0,0.0,0.0,1.0002916666666666,0.5682,0.0,4.526116666666667,0.0,2.842225,0.0,0.0,6.411683333333333,0.0,0.0,2.8459833333333333,1.5176500000000002,1.5218666666666667,0.0,1.2014333333333334,0.0,0.0,3.8555083333333333,1.34835,0.0,2.647008333333334,0.0,2.4885,0.0,13.233091666666667,2.2881666666666667,1.7168916666666667,1.3948666666666667,2.751675,1.3099833333333333,0.0,1.6547333333333334,7.6093,13.246125,0.0,0.5377583333333333,2.0998416666666664,4.413483333333334,1.6029666666666667
主题乐园,1.534275,0.0,0.46826666666666666,1.7610166666666667,0.70035,0.8515333333333334,0.5494833333333333,1.4249666666666667,3.89045,0.6505750000000001,0.0,0.0,0.8196416666666666,0.5264666666666666,0.0,0.9512,0.6976666666666667,1.47535,0.0,6.372816666666667,0.24651666666666666,0.0,0.0,4.256566666666667,0.0,0.0,0.5203,0.9348666666666666,0.7903333333333333,0.7847333333333333,0.0,0.6192166666666666,0.0,0.0,0.7441916666666667,0.0,2.8496333333333332,0.0,0.0,0.0,0.46104999999999996,0.0,1.085525,1.3253249999999999,0.538,3.09035,1.0127833333333334,0.0,0.0,5.432441666666667,1.8394,0.0,1.4614166666666668,0.0,0.502,0.0,0.0,2.6170166666666663,0.9849166666666667,1.0721833333333335,0.5993333333333334,0.4094833333333333,0.0,1.0954166666666665,0.0,1.7641333333333333,0.0,0.4527333333333334,1.0461166666666668,2.3067166666666665,2.8489999999999998
丽人,1.7215333333333334,2.546383333333333,0.0,0.3076666666666667,1.3965166666666666,0.7474583333333333,4.421733333333333,1.2345333333333335,2.509158333333333,0.7794833333333333,0.0,0.4387666666666667,0.55245,2.2119500000000003,0.0,2.538816666666667,1.735625,1.6748666666666667,0.0,0.2794166666666667,11.2295,4.870133333333333,0.0,2.2624833333333334,0.0,0.0,1.5918666666666668,1.2516666666666665,0.6805583333333334,0.0,0.0,1.5287333333333335,1.8444666666666667,0.0,2.8537000000000003,0.0,1.5131333333333332,0.0,0.0,1.5868083333333334,0.0,2.1164666666666667,4.17275,2.101,1.7637166666666664,0.0,1.3113833333333333,0.0,0.0,2.2426166666666663,2.59445,0.0,0.8130166666666666,0.0,1.2318083333333334,0.0,0.8720166666666667,1.659925,0.7158249999999999,2.1937583333333333,1.6236416666666666,1.3515333333333333,0.0,1.7672666666666668,1.5168166666666667,0.5694833333333333,0.0,1.69265,2.3910666666666667,2.659475,1.0870666666666666
交通设施,0.0,0.0,1.1679,0.0,0.0,0.0,0.0,0.378725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5629,0.0,0.0,0.4620666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.881166666666665,9.27205,0.0,0.0,0.0,0.0,0.0,0.0,0.6857333333333333,0.0,0.5529499999999999,1.4637,0.26942499999999997,0.0,0.8098833333333333,0.0,0.0,0.0,0.0,0.5305166666666666,0.0,3.7665833333333336
亲子,1.0886666666666667,1.5626833333333332,1.1702833333333333,0.0,0.0,3.4846500000000002,1.7225333333333335,1.0869666666666666,2.5610333333333335,2.262741666666667,0.0,1.5733,1.0550416666666669,1.9374249999999997,0.0,1.5948833333333332,1.3571166666666667,1.5928250000000002,0.0,0.0,0.0,0.0,0.0,0.5468166666666667,0.0,0.0,9.008833333333333,1.6588833333333333,5.316366666666667,3.0187833333333334,0.0,1.130325,1.2929083333333333,0.0,1.1773333333333333,0.0,0.7826083333333334,0.0,0.0,2.480075,1.8049166666666667,0.6952666666666667,7.625783333333333,1.4941833333333332,1.3968333333333334,0.8826666666666667,1.1581416666666664,0.0,0.0,1.7487499999999998,1.0125,0.0,1.007275,0.0,1.0970916666666666,0.0,2.2880333333333334,1.6122833333333333,1.7568916666666665,0.8493999999999999,1.49345,1.0227166666666667,0.0,1.0959083333333335,0.0,5.640499999999999,0.0,0.630775,1.5821416666666668,2.068833333333333,0.6664833333333333
人文古迹,5.07585,1.1386916666666667,1.3166833333333334,0.0,0.8245,0.0,0.8745,1.182925,0.0,0.7841333333333333,0.0,0.0,1.136,0.5741333333333334,0.0,0.7652,2.64175,0.7174333333333334,0.0,0.0,0.6917666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9576166666666667,0.8648,1.1533666666666667,0.0,5.9044083333333335,0.0,0.0,0.6315666666666666,0.0,5.3543,0.0,0.0,0.0,1.4218,0.0,1.4028333333333332,1.238425,0.50415,0.3478,1.2707,0.0,0.0,5.398491666666667,1.14275,0.0,4.400083333333333,1.0595166666666667,0.5417833333333333,0.0,4.427933333333333,1.3095833333333333,0.85295,1.2617583333333333,1.6491166666666666,1.3332000000000002,0.0,0.63885,0.20981666666666668,0.9206916666666667,0.0,0.6189166666666667,0.9120333333333334,3.1837,14.307816666666666
人文街区,0.0,0.35995,0.0,0.0,10.294116666666667,0.7277833333333332,0.0,1.5113666666666667,0.0,0.7510333333333332,0.0,0.0,1.25945,0.0,0.0,0.25915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80715,0.0,0.0,0.0,0.0,0.0,0.0,0.577025,0.0,0.0,0.0,0.0,0.0,3.8645416666666663,0.0,1.0036333333333334,0.0,0.19156666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37645,0.0,2.463,0.0,0.0,0.33929166666666666,0.4283416666666667,0.0,0.0,0.0,0.0,0.45905833333333335,0.0,0.0,0.0,0.0,0.7456499999999999,7.97095,0.0
休闲娱乐,1.5320500000000001,2.065733333333333,1.5922666666666667,1.5411083333333333,1.3215833333333333,2.3560000000000003,1.2608333333333335,0.0,2.9455999999999998,1.8777833333333334,0.0,0.9901833333333333,2.2870583333333334,1.3174666666666668,1.5018583333333333,0.86225,1.3953583333333333,1.7801166666666668,10.204858333333332,4.1806833333333335,1.379975,0.0,3.489633333333333,1.1617,0.0,0.0,2.673175,1.3095833333333333,2.44775,0.7799999999999999,0.0,1.3048666666666666,2.0911083333333336,0.0,1.3724833333333335,0.0,1.9141333333333332,0.0,0.0,2.116241666666667,0.8295333333333333,0.844925,2.9518916666666666,1.7235749999999999,1.9364583333333334,1.2435416666666668,1.6942083333333333,0.0,0.0,1.6283750000000001,1.4049,0.0,1.0402833333333334,0.0,1.95615,0.0,2.1777249999999997,1.63335,1.7386666666666666,1.498825,1.5257666666666667,1.3524250000000002,0.0,1.8662666666666667,1.34125,1.9208416666666668,0.0,1.7165666666666666,1.6832000000000003,3.159016666666667,1.4410916666666669
休闲食品,3.2130833333333335,0.0,3.143866666666667,0.0,4.059366666666667,0.0,0.0,1.41825,0.0,0.0,0.0,0.0,0.0,1.2092833333333333,0.35205000000000003,0.0,4.1453999999999995,1.33095,0.0,0.0,0.0,0.0,3.05525,1.681525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.736608333333333,1.2084666666666666,0.0,0.4126083333333333,0.0,0.9986416666666666,0.0,0.0,0.9165583333333334,0.0,1.3528833333333334,0.0,0.9785833333333334,0.0,0.0,0.0,0.0,0.0,0.7858499999999999,0.5108583333333333,0.0,0.13251666666666667,0.0,0.8598916666666666,0.0,0.810225,0.7971166666666666,0.0,1.3574833333333334,0.8972833333333333,1.00405,0.0,1.5146666666666668,0.7992250000000001,0.0,0.0,0.7120416666666667,0.7954166666666667,0.8144333333333333,1.7431999999999999
公园,6.2587416666666655,0.7066250000000001,0.35350000000000004,0.0,0.51805,0.6365500000000001,1.7201,0.6316083333333333,0.0,0.0,0.0,0.0,0.33852499999999996,21.03825,0.0,0.6322,0.5288166666666666,0.0,0.0,0.5407249999999999,0.40269999999999995,0.0,0.0,0.0,0.0,0.0,3.7831833333333336,0.43435,0.6159,0.0,0.0,0.22725,0.0,0.0,0.6163916666666667,0.0,0.0,0.0,0.0,2.578016666666667,0.5934166666666666,0.0,1.2710916666666667,0.0,0.5545833333333333,0.6338333333333334,1.3306499999999999,0.0,0.0,1.16625,0.37548333333333334,0.0,2.098183333333333,0.0,0.0,0.0,0.0,0.5433083333333333,0.7836833333333334,1.3393333333333333,8.0135,0.35285,0.0,0.5433833333333333,0.0,0.0,0.0,0.0,0.8758833333333332,14.327041666666664,6.342333333333333
