first_cate_name,K歌,主题乐园,丽人,交通设施,亲子,人文古迹,人文街区,休闲娱乐,休闲食品,公园,公园景点售票处,其他,其他旅游,养车/用车,农林牧渔基地,动物园类,医疗健康,医药健康,商务住宅,地名,地标建筑,境外医疗医美,大型百货商场,宠物,宠物生活,室内设施,家居,展览馆,度假景区,影视基地,政府机构及社会团体,教育培训,数码家电,数码家电/办公,旅游,旅游项目/观光项目,日用百货,景区设施,景点,服饰鞋帽,植物园,母婴玩具,水上项目/水上体验,水果,温泉景区,游玩,滑雪景区,特色体验,现代建筑,甜点,生活服务,生鲜果蔬,电影演出赛事,纪念地,结婚,美妆个护,美妆日化,美食,自然景观,购物,超市便利,运动健身,通行设施,酒店,酒水茶饮,非标住宿,食品保健,食材,餐饮,饮品,鲜花绿植
K歌,0.0,0.04849751534318122,1.5773016471766284,0.0,0.8961270083895277,0.1681835939265809,1.0390592662276577,6.800381585491221,0.10075726217965164,0.327262761016585,0.0,0.0,0.34975346969794924,0.6435463842442266,0.0,0.3916360014050064,0.7246617476051953,0.3882713748185759,0.0,4.374986384116453,0.0,0.0,0.0,1.0361809857117914,0.0,0.0,0.6112113330750927,0.19886301745983875,0.0,0.0,0.0,1.8716519290337768,0.15639650291291177,0.0,0.3998161601588564,0.0,0.15314299463860462,0.0,0.0,0.14551377032509866,0.0,0.0,0.30730033751649766,0.17946460339162681,0.2971773182265006,0.0,0.6117736250098444,0.0,0.0,0.18149860659713055,0.8051602217959376,0.0,3.4609557715240937,0.0,0.9640756078400947,0.0,0.03646221791784739,0.3525549030554063,0.4214182068350449,2.4733372069887216,0.23845252150829616,3.2831297476460173,0.0,2.329989692344241,0.6780158344063018,0.4989979467626569,0.0,0.06539248037095524,1.4639566730765716,0.4385044958958985,0.7224050518384643
主题乐园,0.743756965230244,0.0,0.2213693183070815,4.611293184427513,11.050996926457914,6.519253642121851,13.11336499321574,1.6672426752397116,0.0227071255293779,7.080332054829645,0.0,0.0,10.509609291296925,1.3536376767190441,0.0,9.179134842971138,0.21775085869072888,0.07500226632441112,0.0,7.887738341783903,1.8851198552691089,0.0,0.0,0.20757206162589217,0.0,0.0,0.5509817224040225,8.425538683269169,9.03453717870993,14.050033921302576,0.0,1.6028559197207932,0.0,0.0,30.008112590565073,0.0,0.046017357332891425,0.0,0.0,0.0,6.4000154516965475,0.0,6.648444886974972,0.08824358890710156,1.6073583239896718,3.222946849331057,5.101269599148192,0.0,0.0,0.04674670934598511,0.6967858744388724,0.0,1.1142529999546036,0.0,1.2553294912504023,0.0,0.0,0.1389119286650799,6.363175481046204,0.3158615775348625,0.05893929613538457,1.2208373093800313,0.0,5.744990002516551,0.0,0.14994199949364095,0.0,0.019649538284239435,0.4905346168915505,0.08878253236023463,0.08682910109727356
丽人,1.8223966763518407,0.11865779993049325,0.0,0.695314424208087,2.8941450968816556,0.09144246347703723,0.5649429696690706,6.212549456817907,0.06163014214571679,0.04448369839913942,0.0,1.035010020767763,0.09508156572270474,2.7117262544115386,0.0,0.15970119283931328,6.205548638864038,0.9537447415215606,0.0,1.1893536203559383,0.1421240175268102,15.065145857841882,0.0,1.679701165590404,0.0,0.0,3.489353636191318,0.24327687689098734,0.16026750912597748,0.0,0.0,6.2711372709676745,0.1806967165451402,0.0,0.23751053859784568,0.0,0.15959085962863132,0.0,0.0,0.43514206854160364,0.0,0.21196401154858302,0.2506216501304565,0.20180494696716555,0.06924735072552449,0.0,0.1039453486051648,0.0,0.0,0.1964827483945067,3.1607037900121577,0.0,0.7728587837851971,0.0,9.697216953597966,0.0,1.100272742770336,0.3774484967402559,0.1718457702415424,2.2244716980770747,0.2676606252836239,5.092993644116134,0.0,1.0635845639246562,0.15482939462382359,0.18087218638729624,0.0,0.1244400405197376,1.2729193672019434,0.37101350787469045,0.5760716260820187
交通设施,0.0,0.0,0.5905852944518337,0.0,0.0,0.0,0.0,2.7275424010025913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.851664707537955,0.0,0.0,10.185294903567556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20266073404700607,6.041543405428812,0.0,0.0,0.0,0.0,0.0,0.0,0.048664571087897276,0.0,5.799612024328701,0.3607329654126928,2.566152148343909,0.0,5.446462986172464,0.0,0.0,0.0,0.0,1.5915288602388022,0.0,3.0114375298207348
亲子,0.8733700591510694,1.796803483711469,3.149356952588697,0.0,0.0,0.623109999207174,1.0999004182433778,4.986823190839233,0.05332850512695165,1.7321266429029571,0.0,6.716949119043528,0.740465919715037,0.908304861517112,0.0,2.5910492773695593,5.689277862617399,0.645866956746466,0.0,0.0,0.0,0.0,0.0,1.381223055227141,0.0,0.0,0.9705003690382745,2.105072570800723,0.9360854623347896,2.7497510456084444,0.0,7.528730135569646,0.08277707757240849,0.0,5.157099671891993,0.0,0.32422028141971065,0.0,0.0,0.30806838847954565,1.87883345465061,12.013503265440958,0.6505880477594841,0.09498649343024264,0.404457763603285,10.407659871550242,1.9427863873296096,0.0,0.0,0.1372329208842503,4.466081512278419,0.0,2.61686344860878,0.0,6.463332354626035,0.0,0.13509030249288112,0.21172626078771478,1.0037114082829304,2.410890081148391,0.19745358161240473,3.4102071718432048,0.0,0.5993170284525566,0.0,0.17607210297042564,0.0,0.06922147643330555,1.259809602642174,0.22588473545599363,0.45882288594161763
人文古迹,0.6396136328759509,6.015502778273236,0.3221687574751835,0.0,2.334217410534356,0.0,25.776429404900814,0.9738949529834223,0.0,16.23712088497689,0.0,0.0,12.653226215589461,0.33259908909549435,0.0,6.3757952591627465,0.18726065677370735,0.21500066231462855,0.0,0.0,8.105795410346168,0.0,0.0,0.0,0.0,0.0,0.0,16.64984674479239,6.398404462209422,12.082701283547259,0.0,0.290193407316643,0.0,0.0,21.811354711548745,0.0,0.07914770677792528,0.0,0.0,0.0,11.007727859744122,0.0,7.623343262077875,0.05059161806653742,1.7114074681496967,16.62995445477472,3.319871312498725,0.0,0.0,0.08040215819834547,0.399479727313457,0.0,0.38329263055614593,18.41173528921487,3.4877900612301365,0.0,0.05653345631078147,0.10860092439393644,17.96836016818181,0.2556551391510123,0.059631081408165865,0.6362979364329996,0.0,7.270159533516384,0.08409928027700103,1.031572962677371,0.0,0.03379628871758334,0.8137590227129352,0.1090727227029387,0.2986840023742852
人文街区,0.0,7.525964789752063,0.0,0.0,1.3906321312672527,13.049573747733977,0.0,1.5230437494649507,0.0,25.392723719754006,0.0,0.0,22.61483809543309,0.0,0.0,7.596880830173755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.287535361296403,0.0,0.0,0.0,0.0,0.0,0.0,6.893829330881823,0.0,0.0,0.0,0.0,0.0,45.905706938202975,0.0,59.609536273729375,0.0,1.6470254915264346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79535451659295,0.0,4.155767928361803,0.0,0.0,0.2415467762027018,16.349180798016523,0.0,0.0,0.0,0.0,8.447980909209114,0.0,0.0,0.0,0.0,1.1236442116712408,0.0909735507118428,0.0
休闲娱乐,5.959173408492955,0.41454926435203054,6.334034965269981,3.2151015343863363,5.0285352588267545,0.3699724830920038,0.9142944988411145,0.0,0.05224539993377796,0.6787788180372728,0.0,2.073863203478209,0.5568934635297511,1.5505086431959911,2.9854514247873127,0.5292231324269617,5.404827425041761,0.7024738067666201,1.741513331125932,3.849661047752061,0.5257398735474512,0.0,0.4018876917982921,2.011664983599761,0.0,0.0,1.9976182327620988,0.8249273673754416,0.5558021269550847,0.8163343739652806,0.0,2.240979158431681,0.255574863269657,0.0,2.008471952562445,0.0,0.2197779931197538,0.0,0.0,0.23779087934848617,0.2974827042492696,0.1960223447228772,0.6180601840594806,0.21328838442052633,0.53366087777097,3.14595956590491,0.6536682972395403,0.0,0.0,0.1507421618130254,2.157830156118067,0.0,4.987590595908618,0.0,1.8380147141651269,0.0,0.1558367011951706,0.4525660091166947,0.6952809877118741,1.4871737942964818,0.23544362618069814,5.225829684810376,0.0,4.069411171928916,0.43637267155129394,1.839958056697333,0.0,0.09864084948818706,1.5070602796847383,0.3537214828302104,0.6659320964907969
休闲食品,0.1448060663007053,0.0,0.06763320260603105,0.0,0.060395182115585234,0.0,0.0,0.05879628570872601,0.0,0.0,0.0,0.0,0.0,0.13553847805746017,5.002015261644363,0.0,0.025437055453331307,0.2978929766297502,0.0,0.0,0.0,0.0,1.3466964165965594,0.16165330947142448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03941920273741688,0.3458590044504804,0.0,0.024949929157574092,0.0,0.5483133333559645,0.0,0.0,0.3064692064027181,0.0,0.40141237639042826,0.0,1.5977978092887537,0.0,0.0,0.0,0.0,0.0,1.4007007938056268,0.02713220211662963,0.0,0.052065586366558426,0.0,0.09024254338018181,0.0,0.35325121488090466,1.1863965791094881,0.0,0.19534277304958772,3.729308360664744,0.04321662161381207,0.0,0.12229866165389641,1.2109283276150464,0.0,0.0,1.2027921843261782,0.43550205993548147,0.9057628944664842,0.36515291017797785
公园,0.8391104223110446,6.5106939943492295,0.17290384625168495,0.0,6.343262293369454,14.368015182637066,19.02158438576349,1.6503040704114418,0.0,0.0,0.0,0.0,11.382715293958517,0.6545061294026147,0.0,7.766960251744809,0.7370029063378517,0.0,0.0,53.39392108284489,6.380405663987753,0.0,0.0,0.0,0.0,0.0,3.7297224285810766,8.49448744499805,5.396194151989643,0.0,0.0,0.28552898974783364,0.0,0.0,21.325228657297274,0.0,0.0,0.0,0.0,0.44397571141096404,10.830795379794159,0.0,7.500809616074328,0.0,2.3315527336993043,49.087959705196106,2.3332210224794228,0.0,0.0,0.01977745395407063,0.9826467460035382,0.0,1.5085271384000787,0.0,0.0,0.0,0.0,0.11397901839186043,16.393760940835453,0.5659782113294369,0.058672602487713145,1.377354913146702,0.0,5.979541022419539,0.0,0.0,0.0,0.0,0.79800122787618,0.05723709045934541,0.2938831114061567
