first_cate_name,K歌,主题乐园,丽人,交通设施,亲子,人文古迹,人文街区,休闲娱乐,休闲食品,公园,公园景点售票处,其他,其他旅游,养车/用车,农林牧渔基地,动物园类,医疗健康,医药健康,商务住宅,地名,地标建筑,境外医疗医美,大型百货商场,宠物,宠物生活,室内设施,家居,展览馆,度假景区,影视基地,政府机构及社会团体,教育培训,数码家电,数码家电/办公,旅游,旅游项目/观光项目,日用百货,景区设施,景点,服饰鞋帽,植物园,母婴玩具,水上项目/水上体验,水果,温泉景区,游玩,滑雪景区,特色体验,现代建筑,甜点,生活服务,生鲜果蔬,电影演出赛事,纪念地,结婚,美妆个护,美妆日化,美食,自然景观,购物,超市便利,运动健身,通行设施,酒店,酒水茶饮,非标住宿,食品保健,食材,餐饮,饮品,鲜花绿植
K歌,0.0,0.00018814675446848542,0.031420507996237065,0.0,0.004703668861712135,0.00037629350893697084,0.00018814675446848542,0.29332079021636875,0.0015051740357478834,0.00037629350893697084,0.0,0.0,0.0005644402634054562,0.0011288805268109125,0.0,0.0007525870178739417,0.002257761053621825,0.005268109125117592,0.0,0.00018814675446848542,0.0,0.0,0.0,0.005079962370649106,0.0,0.0,0.00037629350893697084,0.00037629350893697084,0.0,0.0,0.0,0.007525870178739417,0.0007525870178739417,0.0,0.005079962370649106,0.0,0.002257761053621825,0.0,0.0,0.00037629350893697084,0.0,0.0,0.00018814675446848542,0.004139228598306679,0.001317027281279398,0.0,0.0015051740357478834,0.0,0.0,0.010536218250235183,0.004703668861712135,0.0,0.005268109125117592,0.0,0.0033866415804327376,0.0,0.00037629350893697084,0.08523047977422389,0.0015051740357478834,0.045155221072436504,0.023330197554092193,0.030103480714957668,0.0,0.06039510818438382,0.004703668861712135,0.0011288805268109125,0.0,0.0011288805268109125,0.3138287864534337,0.03518344308560677,0.0028222013170272815
主题乐园,0.004070556309362279,0.0,0.004409769335142469,0.00033921302578018993,0.05800542740841248,0.014586160108548168,0.0023744911804613297,0.07191316146540028,0.00033921302578018993,0.008141112618724558,0.0,0.0,0.016960651289009497,0.0023744911804613297,0.0,0.017639077340569877,0.0006784260515603799,0.0010176390773405698,0.0,0.00033921302578018993,0.0006784260515603799,0.0,0.0,0.0010176390773405698,0.0,0.0,0.00033921302578018993,0.01594301221166893,0.005766621438263229,0.0020352781546811396,0.0,0.006445047489823609,0.0,0.0,0.3812754409769335,0.0,0.0006784260515603799,0.0,0.0,0.0,0.0020352781546811396,0.0,0.004070556309362279,0.0020352781546811396,0.007123473541383989,0.0006784260515603799,0.012550881953867029,0.0,0.0,0.0027137042062415195,0.004070556309362279,0.0,0.0016960651289009499,0.0,0.004409769335142469,0.0,0.0,0.033582089552238806,0.022727272727272728,0.005766621438263229,0.005766621438263229,0.011194029850746268,0.0,0.14891451831750338,0.0,0.00033921302578018993,0.0,0.00033921302578018993,0.10515603799185888,0.007123473541383989,0.00033921302578018993
丽人,0.009973914377781187,0.0004603345097437471,0.0,5.1148278860416345e-05,0.015191038821543655,0.00020459311544166538,0.00010229655772083269,0.26796583294972126,0.0009206690194874942,5.1148278860416345e-05,0.0,0.00015344483658124905,0.00015344483658124905,0.00475678993401872,0.0,0.0003068896731624981,0.01933404940923738,0.012940514551685336,0.0,5.1148278860416345e-05,5.1148278860416345e-05,5.1148278860416345e-05,0.0,0.008234872896527032,0.0,0.0,0.0021482277121374865,0.0004603345097437471,0.00010229655772083269,0.0,0.0,0.02521610147818526,0.0008695207406270779,0.0,0.0030177484527645643,0.0,0.002352820827579152,0.0,0.0,0.0011252621349291596,0.0,0.0004603345097437471,0.00015344483658124905,0.004654493376297888,0.0003068896731624981,0.0,0.00025574139430208174,0.0,0.0,0.011406066185872846,0.0184645286686103,0.0,0.001176410413789576,0.0,0.03406475372103729,0.0,0.01135491790701243,0.09124852948698277,0.0006137793463249962,0.04061173341517058,0.02618791877653317,0.04669837859956012,0.0,0.02756892230576441,0.0010741138560687433,0.00040918623088333076,0.0,0.0021482277121374865,0.2728760677203212,0.029768298296762315,0.002250524269858319
交通设施,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.12941176470588237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.03529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.10588235294117647,0.03529411764705882,0.023529411764705882,0.0,0.1411764705882353,0.0,0.0,0.0,0.0,0.3411764705882353,0.0,0.011764705882352941
亲子,0.0047799243178649675,0.006970722963553077,0.0627365066719777,0.0,0.0,0.0013941445927106153,0.00019916351324437363,0.21509659430392353,0.0007966540529774945,0.0019916351324437364,0.0,0.0009958175662218682,0.0011949810794662419,0.001593308105954989,0.0,0.004979087831109341,0.017725552678749253,0.00876319458275244,0.0,0.0,0.0,0.0,0.0,0.006771559450308703,0.0,0.0,0.0005974905397331209,0.003983270264887473,0.0005974905397331209,0.00039832702648874725,0.0,0.030272854013144793,0.00039832702648874725,0.0,0.06552479585739893,0.0,0.0047799243178649675,0.0,0.0,0.0007966540529774945,0.0005974905397331209,0.026090420235012946,0.00039832702648874725,0.00219079864568811,0.0017924716191993627,0.00219079864568811,0.0047799243178649675,0.0,0.0,0.007966540529774946,0.026090420235012946,0.0,0.003983270264887473,0.0,0.022704640509858594,0.0,0.0013941445927106153,0.05118502290380402,0.0035849432383987254,0.04401513642700657,0.019318860784704243,0.03126867157936666,0.0,0.015534754033061144,0.0,0.00039832702648874725,0.0,0.0011949810794662419,0.2700657239593706,0.018123879705238,0.0017924716191993627
人文古迹,0.003500583430571762,0.023337222870478413,0.006417736289381563,0.0,0.012252042007001166,0.0,0.004667444574095682,0.042007001166861145,0.0,0.01866977829638273,0.0,0.0,0.020420070011668612,0.0005834305717619603,0.0,0.012252042007001166,0.0005834305717619603,0.0029171528588098016,0.0,0.0,0.0029171528588098016,0.0,0.0,0.0,0.0,0.0,0.0,0.03150525087514586,0.004084014002333722,0.001750291715285881,0.0,0.0011668611435239206,0.0,0.0,0.27712952158693116,0.0,0.0011668611435239206,0.0,0.0,0.0,0.003500583430571762,0.0,0.004667444574095682,0.0011668611435239206,0.007584597432905484,0.003500583430571762,0.008168028004667444,0.0,0.0,0.004667444574095682,0.002333722287047841,0.0,0.0005834305717619603,0.0005834305717619603,0.012252042007001166,0.0,0.0005834305717619603,0.026254375729288213,0.06417736289381563,0.004667444574095682,0.005834305717619603,0.005834305717619603,0.0,0.18844807467911318,0.0005834305717619603,0.002333722287047841,0.0,0.0005834305717619603,0.17444574095682613,0.008751458576429404,0.0011668611435239206
人文街区,0.0,0.029197080291970802,0.0,0.0,0.0072992700729927005,0.029197080291970802,0.0,0.06569343065693431,0.0,0.029197080291970802,0.0,0.0,0.0364963503649635,0.0,0.0,0.014598540145985401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364963503649635,0.0,0.0,0.0,0.0,0.0,0.0,0.08759124087591241,0.0,0.0,0.0,0.0,0.0,0.014598540145985401,0.0,0.0364963503649635,0.0,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072992700729927005,0.0,0.014598540145985401,0.0,0.0,0.058394160583941604,0.058394160583941604,0.0,0.0,0.0,0.0,0.21897810218978103,0.0,0.0,0.0,0.0,0.24087591240875914,0.0072992700729927005,0.0
休闲娱乐,0.0326143512605837,0.001608249373255759,0.12617662362234522,0.00023650726077290571,0.02639421030225628,0.0008277754127051701,0.00016555508254103402,0.0,0.0007804739605505889,0.0007804739605505889,0.0,0.00030745943900477746,0.0008987275909370418,0.002719833498888416,4.7301452154581144e-05,0.0010169812213234946,0.01683931696703089,0.0095312426091481,4.7301452154581144e-05,0.00016555508254103402,0.00018920580861832458,0.0,2.3650726077290572e-05,0.00986235277423017,0.0,0.0,0.0012298377560191098,0.0015609479211011778,0.00035476089115935857,0.00011825363038645286,0.0,0.009010926635447709,0.0012298377560191098,0.0,0.025519133437396528,0.0,0.0032401494725888087,0.0,0.0,0.0006149188780095549,9.460290430916229e-05,0.0004257130693912303,0.00037841161723664915,0.004919351024076439,0.0023650726077290574,0.0006622203301641361,0.001608249373255759,0.0,0.0,0.008750768648597512,0.012605836999195876,0.0,0.007591883070810274,0.0,0.006456648219100326,0.0,0.001608249373255759,0.10940825883354618,0.00248332623811551,0.02715103353672958,0.023035807199281017,0.0479163710325907,0.0,0.10548223830471595,0.0030272929378931932,0.004162527789603141,0.0,0.0017028522775649213,0.3230689182157892,0.02838087129274869,0.002601579868501963
休闲食品,0.0007925186241876684,0.0,0.0013472816611190363,0.0,0.0003170074496750674,0.0,0.0,0.002536059597400539,0.0,0.0,0.0,0.0,0.0,0.00023775558725630053,7.925186241876684e-05,0.0,7.925186241876684e-05,0.004041844983357109,0.0,0.0,0.0,0.0,7.925186241876684e-05,0.0007925186241876684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001585037248375337,0.0016642891107941037,0.0,0.0003170074496750674,0.0,0.008083689966714217,0.0,0.0,0.0007925186241876684,0.0,0.0008717704866064353,0.0,0.03685211602472658,0.0,0.0,0.0,0.0,0.0,0.08131241084165478,0.0001585037248375337,0.0,7.925186241876684e-05,0.0,0.0003170074496750674,0.0,0.003645585671263275,0.2868124900935172,0.0,0.003566333808844508,0.36487557457600256,0.0003962593120938342,0.0,0.0031700744967506737,0.008400697416389285,0.0,0.0,0.020763987953716912,0.09335869392930733,0.07267395783800919,0.0014265335235378032
公园,0.004592422502870264,0.02525832376578645,0.003444316877152698,0.0,0.03329506314580941,0.03214695752009185,0.003444316877152698,0.0711825487944891,0.0,0.0,0.0,0.0,0.018369690011481057,0.001148105625717566,0.0,0.014925373134328358,0.002296211251435132,0.0,0.0,0.002296211251435132,0.002296211251435132,0.0,0.0,0.0,0.0,0.0,0.002296211251435132,0.016073478760045924,0.003444316877152698,0.0,0.0,0.001148105625717566,0.0,0.0,0.2709529276693456,0.0,0.0,0.0,0.0,0.001148105625717566,0.003444316877152698,0.0,0.004592422502870264,0.0,0.010332950631458095,0.010332950631458095,0.0057405281285878304,0.0,0.0,0.001148105625717566,0.0057405281285878304,0.0,0.002296211251435132,0.0,0.0,0.0,0.0,0.027554535017221583,0.05855338691159587,0.010332950631458095,0.0057405281285878304,0.012629161882893225,0.0,0.1549942594718714,0.0,0.0,0.0,0.0,0.17106773823191734,0.004592422502870264,0.001148105625717566
